wave NSC_spec NSC_spec_var spec_bg spec_bg_var central_psf central_psf_var
5761.43 1419.6 18.155078966631837 162.55 0.08371194068421708 1900.62 17.42212391810991
5762.68 1403.99 17.83435295744866 165.34 0.08424480113577336 1893.27 17.096732352795392
5763.93 1407.93 17.917922921654647 164.58 0.08380213392541763 1894.97 17.18417816988441
5765.18 1408.61 17.97813763793941 163.99 0.08374303858330909 1893.9 17.244910306133264
5766.43 1399.68 17.914468987935273 163.85 0.08315055522512882 1884.55 17.186429251411163
5767.68 1390.19 17.787134546195446 162.44 0.08283708856460896 1870.9 17.061839423754982
5768.93 1397.17 17.77892933621149 162.5 0.08189265068541182 1878.06 17.061903410565595
5770.18 1398.09 18.01125375093029 162.73 0.08316026241221326 1879.66 17.28312902137266
5771.43 1404.41 18.05628790267714 163.28 0.08296968581828665 1887.61 17.329831800982
5772.68 1402.98 18.12995957609608 165.53 0.08309437366242105 1892.81 17.40241174741312
5773.93 1392.14 18.006834597540585 164.85 0.08260859225658661 1879.97 17.283540115882843
5775.18 1393.27 17.99783748235221 162.98 0.08297468144842919 1875.57 17.271337640513146
5776.43 1396.12 18.263636225914777 163.74 0.08280675360497008 1880.69 17.53860670670406
5777.68 1394.95 18.14812557906537 163.26 0.08244661371758644 1878.08 17.426249329823957
5778.93 1380.14 18.04740365970184 162.5 0.08221741128475107 1861.04 17.32753423384676
5780.18 1369.98 18.09024892644266 160.68 0.08131447650016622 1845.46 17.378285309525207
5781.43 1368.92 18.101877693121352 158.86 0.08074148462173787 1839.02 17.39493101030701
5782.68 1381.57 18.092654674276215 159.67 0.08107009238385139 1854.09 17.382830806722684
5783.93 1391.58 18.46186351935261 163.67 0.08197941881545047 1875.91 17.74407787963913
5785.18 1396.99 18.677122421199734 164.26 0.0826460249880527 1883.07 17.953500190486317
5786.43 1382.09 18.62273654054345 164.23 0.0822048877147918 1868.1 17.902976767071912
5787.68 1362.48 18.17803650168135 162.05 0.08116665698112326 1842.02 17.467367145318214
5788.93 1356.04 17.991528016182947 157.78 0.07981908270653258 1822.94 17.29265759029193
5790.18 1361.18 18.218992053126335 157.18 0.07917774281603225 1826.33 17.525736994729115
5791.43 1369.89 18.38187428722198 159.11 0.07959946571512425 1840.74 17.684926757649915
5792.68 1387.25 18.803652055109673 162.36 0.08107661795108877 1867.71 18.093771051771068
5793.93 1391.61 18.84480705178789 164.23 0.08163144131924244 1877.6 18.130068192026382
5795.18 1411.11 19.520117936823898 166.28 0.08338201401081491 1903.18 18.79005162100767
5796.43 1413.35 19.538036128293427 165.7 0.08252293201203043 1903.69 18.8154916604114
5797.68 1412.38 19.432641296536715 164.73 0.0818258894250748 1899.86 18.716199911189488
5798.93 1398.26 19.228548284615915 164.07 0.08221980561601355 1883.77 18.50865789476009
5800.18 1393.12 19.520986138780195 162.07 0.08130959449930394 1872.71 18.809065267104934
5801.43 1377.44 19.227154369283227 161.5 0.08016797329517121 1855.35 18.52522916869419
5802.68 1380.46 19.251367974045994 160.66 0.08051392169708901 1855.88 18.546413759607304
5803.93 nan 19.32762904772788 nan 0.08130189611556682 0.0 18.615775580644836
5805.18 nan 34.423687844303636 nan 0.15372626933645694 0.0 33.077709668673535
5806.43 nan nan nan nan 0.0 0.0
5807.68 nan nan nan nan 0.0 0.0
5808.93 nan nan nan nan 0.0 0.0
5810.18 nan nan nan nan 0.0 0.0
5811.43 nan nan nan nan 0.0 0.0
5812.68 nan nan nan nan 0.0 0.0
5813.93 nan nan nan nan 0.0 0.0
5815.18 nan nan nan nan 0.0 0.0
5816.43 nan nan nan nan 0.0 0.0
5817.68 nan nan nan nan 0.0 0.0
5818.93 nan nan nan nan 0.0 0.0
5820.18 nan nan nan nan 0.0 0.0
5821.43 nan nan nan nan 0.0 0.0
5822.68 nan nan nan nan 0.0 0.0
5823.93 nan nan nan nan 0.0 0.0
5825.18 nan nan nan nan 0.0 0.0
5826.43 nan nan nan nan 0.0 0.0
5827.68 nan nan nan nan 0.0 0.0
5828.93 nan nan nan nan 0.0 0.0
5830.18 nan nan nan nan 0.0 0.0
5831.43 nan nan nan nan 0.0 0.0
5832.68 nan nan nan nan 0.0 0.0
5833.93 nan nan nan nan 0.0 0.0
5835.18 nan nan nan nan 0.0 0.0
5836.43 nan nan nan nan 0.0 0.0
5837.68 nan nan nan nan 0.0 0.0
5838.93 nan nan nan nan 0.0 0.0
5840.18 nan nan nan nan 0.0 0.0
5841.43 nan nan nan nan 0.0 0.0
5842.68 nan nan nan nan 0.0 0.0
5843.93 nan nan nan nan 0.0 0.0
5845.18 nan nan nan nan 0.0 0.0
5846.43 nan nan nan nan 0.0 0.0
5847.68 nan nan nan nan 0.0 0.0
5848.93 nan nan nan nan 0.0 0.0
5850.18 nan nan nan nan 0.0 0.0
5851.43 nan nan nan nan 0.0 0.0
5852.68 nan nan nan nan 0.0 0.0
5853.93 nan nan nan nan 0.0 0.0
5855.18 nan nan nan nan 0.0 0.0
5856.43 nan nan nan nan 0.0 0.0
5857.68 nan nan nan nan 0.0 0.0
5858.93 nan nan nan nan 0.0 0.0
5860.18 nan nan nan nan 0.0 0.0
5861.43 nan nan nan nan 0.0 0.0
5862.68 nan nan nan nan 0.0 0.0
5863.93 nan nan nan nan 0.0 0.0
5865.18 nan nan nan nan 0.0 0.0
5866.43 nan nan nan nan 0.0 0.0
5867.68 nan nan nan nan 0.0 0.0
5868.93 nan nan nan nan 0.0 0.0
5870.18 nan nan nan nan 0.0 0.0
5871.43 nan nan nan nan 0.0 0.0
5872.68 nan nan nan nan 0.0 0.0
5873.93 nan nan nan nan 0.0 0.0
5875.18 nan nan nan nan 0.0 0.0
5876.43 nan nan nan nan 0.0 0.0
5877.68 nan nan nan nan 0.0 0.0
5878.93 nan nan nan nan 0.0 0.0
5880.18 nan nan nan nan 0.0 0.0
5881.43 nan nan nan nan 0.0 0.0
5882.68 nan nan nan nan 0.0 0.0
5883.93 nan nan nan nan 0.0 0.0
5885.18 nan nan nan nan 0.0 0.0
5886.43 nan nan nan nan 0.0 0.0
5887.68 nan nan nan nan 0.0 0.0
5888.93 nan nan nan nan 0.0 0.0
5890.18 nan nan nan nan 0.0 0.0
5891.43 nan nan nan nan 0.0 0.0
5892.68 nan nan nan nan 0.0 0.0
5893.93 nan nan nan nan 0.0 0.0
5895.18 nan nan nan nan 0.0 0.0
5896.43 nan nan nan nan 0.0 0.0
5897.68 nan nan nan nan 0.0 0.0
5898.93 nan nan nan nan 0.0 0.0
5900.18 nan nan nan nan 0.0 0.0
5901.43 nan nan nan nan 0.0 0.0
5902.68 nan nan nan nan 0.0 0.0
5903.93 nan nan nan nan 0.0 0.0
5905.18 nan nan nan nan 0.0 0.0
5906.43 nan nan nan nan 0.0 0.0
5907.68 nan nan nan nan 0.0 0.0
5908.93 nan nan nan nan 0.0 0.0
5910.18 nan nan nan nan 0.0 0.0
5911.43 nan nan nan nan 0.0 0.0
5912.68 nan nan nan nan 0.0 0.0
5913.93 nan nan nan nan 0.0 0.0
5915.18 nan nan nan nan 0.0 0.0
5916.43 nan nan nan nan 0.0 0.0
5917.68 nan nan nan nan 0.0 0.0
5918.93 nan nan nan nan 0.0 0.0
5920.18 nan nan nan nan 0.0 0.0
5921.43 nan nan nan nan 0.0 0.0
5922.68 nan nan nan nan 0.0 0.0
5923.93 nan nan nan nan 0.0 0.0
5925.18 nan nan nan nan 0.0 0.0
5926.43 nan nan nan nan 0.0 0.0
5927.68 nan nan nan nan 0.0 0.0
5928.93 nan nan nan nan 0.0 0.0
5930.18 nan nan nan nan 0.0 0.0
5931.43 nan nan nan nan 0.0 0.0
5932.68 nan nan nan nan 0.0 0.0
5933.93 nan nan nan nan 0.0 0.0
5935.18 nan nan nan nan 0.0 0.0
5936.43 nan nan nan nan 0.0 0.0
5937.68 nan nan nan nan 0.0 0.0
5938.93 nan nan nan nan 0.0 0.0
5940.18 nan nan nan nan 0.0 0.0
5941.43 nan nan nan nan 0.0 0.0
5942.68 nan nan nan nan 0.0 0.0
5943.93 nan nan nan nan 0.0 0.0
5945.18 nan nan nan nan 0.0 0.0
5946.43 nan nan nan nan 0.0 0.0
5947.68 nan nan nan nan 0.0 0.0
5948.93 nan nan nan nan 0.0 0.0
5950.18 nan nan nan nan 0.0 0.0
5951.43 nan nan nan nan 0.0 0.0
5952.68 nan nan nan nan 0.0 0.0
5953.93 nan nan nan nan 0.0 0.0
5955.18 nan nan nan nan 0.0 0.0
5956.43 nan nan nan nan 0.0 0.0
5957.68 nan nan nan nan 0.0 0.0
5958.93 nan nan nan nan 0.0 0.0
5960.18 nan nan nan nan 0.0 0.0
5961.43 nan nan nan nan 0.0 0.0
5962.68 nan nan nan nan 0.0 0.0
5963.93 nan nan nan nan 0.0 0.0
5965.18 nan nan nan nan 0.0 0.0
5966.43 1359.02 26.174604939661883 158.23 0.12133937186383187 1827.26 25.112196106881797
5967.68 1373.04 17.547300154986832 157.89 0.0765901119151014 1840.27 16.876701567303904
5968.93 1366.37 17.518890839182106 158.21 0.07736013290729929 1834.55 16.841550193328192
5970.18 1367.46 17.73762116314308 158.72 0.07852625745408079 1837.15 17.050070302751276
5971.43 1377.27 17.78113590466097 158.97 0.078479710031063 1847.71 17.093992598656484
5972.68 1386.07 17.590377882391564 159.88 0.07757925074151222 1859.19 16.91111871067987
5973.93 1387.23 17.55509264718376 160.94 0.07753286158784907 1863.5 16.8762396441034
5975.18 1384.15 17.789473095984633 161.03 0.07815971780330577 1860.68 17.105131539848866
5976.43 1374.51 17.699629171513816 159.76 0.0791722723778258 1847.29 17.00642201052846
5977.68 1366.56 17.55725445819726 158.1 0.08036171527619057 1834.4 16.853632914626107
5978.93 1376.95 17.62801507766277 157.5 0.0774182177604513 1843.03 16.950165859363725
5980.18 1356.64 17.46914993288044 157.08 0.07533744243865317 1821.49 16.80951931953173
5981.43 1346.14 17.243358024292 156.61 0.0750497006355448 1809.58 16.586246786381672
5982.68 1348.12 17.17393873712445 154.89 0.07534342420862077 1806.47 16.514255749306088
5983.93 1348.77 17.165194781012584 153.95 0.0738675097201733 1804.36 16.518434429638347
5985.18 1342.72 17.264832749610733 154.27 0.07364499112392994 1799.25 16.62002070008177
5986.43 1340.58 17.053237482268543 155.11 0.07306548991101854 1799.59 16.413499360498946
5987.68 1353.61 17.079744056930195 155.4 0.07401045129654256 1813.46 16.431732154711632
5988.93 1361.65 17.25982123849215 157.17 0.07502145564302486 1826.75 16.602957304726175
5990.18 1371.55 17.46151880990632 158.13 0.07498770774678981 1839.5 16.804950361954198
5991.43 1376.13 17.390954381763127 158.14 0.0745876190510202 1844.09 16.737888982802872
5992.68 1378.53 17.317069816503423 158.66 0.0748465193078873 1848.05 16.661737569483222
5993.93 1384.8 17.429577873191374 158.7 0.07445789905304605 1854.43 16.7776482611527
5995.18 1402.64 18.02485643393485 159.88 0.0748739039644282 1875.75 17.369284415597683
5996.43 1406.8 18.067306770555838 161.69 0.07576822727284532 1885.29 17.403904342619306
5997.68 1400.67 17.785861294629065 163.24 0.07569078080197598 1883.73 17.12313696328604
5998.93 1409.88 18.05933394439521 163.26 0.07753043884926654 1893.02 17.380502154041025
6000.18 1412.41 18.198613579196575 163.16 0.07592288078145779 1895.25 17.5338570544731
6001.43 1399.22 17.760536844982123 160.76 0.07472287847640667 1874.95 17.106287157640942
6002.68 1390.59 17.8045147324123 159.88 0.07551180656920088 1863.72 17.143357442358674
6003.93 1375.77 17.63875246402293 158.75 0.07547745806105594 1845.57 16.977895918549443
6005.18 1359.23 17.47751399273803 155.63 0.0741526705153445 1819.77 16.828256864407567
6006.43 1350.26 17.1972756784558 154.86 0.0720695008622839 1808.54 16.566258119076416
6007.68 1358.77 17.134396925240182 154.48 0.07147856367395279 1815.91 16.508553423372863
6008.93 1347.83 17.135408151822286 155.73 0.07232355564198595 1808.68 16.502166169835306
6010.18 1346.55 17.29880435316957 155.81 0.07241712935427402 1807.63 16.66474306960781
6011.43 1334.66 16.746581873292147 155.19 0.0717422404187791 1793.9 16.11842970196001
6012.68 1335.64 16.729643643330157 153.95 0.07060662533374543 1791.22 16.11143455542136
6013.93 1350.52 16.915778081808828 152.77 0.07007096067388006 1802.59 16.302259102784788
6015.18 1343.0 16.837177865997173 155.23 0.07080130475632687 1802.36 16.217264227166993
6016.43 1367.08 16.971292207703065 156.25 0.071248456265064 1829.47 16.347463452903714
6017.68 1381.42 17.19913691799408 158.38 0.07141616090815119 1850.1 16.573839794837635
6018.93 1397.12 17.42844572605371 157.64 0.07214398485548953 1863.61 16.79677600859021
6020.18 1391.01 17.323302570244458 159.25 0.0729561947761698 1862.26 16.68452140181045
6021.43 1397.74 17.33803561083126 161.19 0.07233454521666181 1874.73 16.704697407634093
6022.68 1394.49 17.36572734895464 160.79 0.07281917409693942 1870.32 16.728145889878373
6023.93 1393.31 17.31512425440908 160.19 0.07299278746259974 1867.36 16.67602269208576
6025.18 1383.39 17.19929000902284 159.33 0.0725799560546875 1854.91 16.563803066813975
6026.43 1368.56 16.835494889757403 158.65 0.07166732219939537 1838.04 16.20799867845528
6027.68 1364.23 16.89023640433146 157.23 0.07172205093059134 1829.5 16.26226100571745
6028.93 1363.79 16.99068972950009 157.16 0.07172410031582446 1828.85 16.362696387122732
6030.18 1363.2 16.763593546739724 156.02 0.07077945546900972 1824.9 16.14387121329937
6031.43 1354.93 16.57963583995756 156.04 0.07073566761422664 1816.7 15.96029689900536
6032.68 1355.55 16.600019243973307 155.27 0.07085185761147357 1815.03 15.979662980469822
6033.93 1350.93 16.640829410160872 155.38 0.07111919484239944 1810.75 16.01813242714398
6035.18 1338.46 16.362527156002063 154.32 0.07000941012768035 1795.14 15.749547093925923
6036.43 1333.01 16.109210944791077 152.94 0.06926968351323554 1785.6 15.502707692978227
6037.68 1341.99 16.119417687341812 152.61 0.06878860554796584 1793.59 15.517126600728993
6038.93 1343.1 16.49128608966074 155.73 0.06980731233637384 1803.96 15.880075531376086
6040.18 1353.05 16.333435536843727 156.42 0.06982707571476064 1815.93 15.722051936722435
6041.43 1359.04 16.35349527986175 155.77 0.07000046588004903 1820.02 15.740593530764656
6042.68 1341.87 16.213491513586202 156.57 0.06979297881430768 1805.19 15.602406455048367
6043.93 1351.67 16.530194418720566 155.23 0.07007128127077793 1811.03 15.91667263265236
6045.18 1344.02 16.186470440076295 156.38 0.07003002166748047 1806.8 15.57330990993275
6046.43 1355.21 16.323971377148418 156.44 0.07016825980328499 1818.16 15.709600477985731
6047.68 1346.2 16.246801127474964 155.65 0.06930118723118558 1806.81 15.64002203915743
6048.93 1355.11 16.431863229573448 155.02 0.06937033876459649 1813.86 15.824478672488706
6050.18 1354.95 16.35926726985474 155.36 0.06976469323990193 1814.7 15.748429870783301
6051.43 1359.02 16.285392036573246 155.39 0.06937628401086686 1818.85 15.677955424808694
6052.68 1363.77 16.39134723430363 156.08 0.07002147512233003 1825.66 15.778261534983073
6053.93 1366.11 16.469711785271375 157.46 0.07063060517006732 1832.07 15.851292737565316
6055.18 1383.22 16.77506071963746 158.5 0.07060280657829122 1852.27 16.15688506753324
6056.43 1396.96 16.773289133388204 158.38 0.07049217224121093 1865.65 16.156082160247106
6057.68 1401.21 16.94647372549716 158.73 0.0714271180173184 1870.95 16.321080665388166
6058.93 1401.12 16.986983003338153 159.75 0.07122377030392911 1873.87 16.36337039093968
6060.18 1414.69 17.087001104877615 159.55 0.07148575072592878 1886.83 16.461094675475863
6061.43 1410.77 16.962385141716375 160.0 0.07179119840581366 1884.25 16.33380430986736
6062.68 1409.49 17.02776227170595 160.75 0.07206493134194232 1885.19 16.396784721589
6063.93 1418.02 17.19715084960602 160.89 0.07162910217934466 1894.13 16.569989280607274
6065.18 1416.13 17.016275063704633 160.66 0.07121607597838057 1891.56 16.39272982036617
6066.43 1415.56 16.91289715449932 161.06 0.07143053907029172 1892.18 16.287474140741807
6067.68 1408.13 17.03959322551043 160.89 0.07155180991964137 1884.23 16.413108402881413
6068.93 1411.83 16.98693390895676 160.07 0.07165672221082323 1885.53 16.35953050777318
6070.18 1414.28 16.89027246175853 159.02 0.07101864104575299 1884.87 16.26845589570841
6071.43 1416.53 16.776951566216628 159.98 0.07098379338041265 1889.95 16.155440115207824
6072.68 1429.23 17.124065551702166 161.96 0.07200111226832613 1908.51 16.493646781035515
6073.93 1443.31 17.28086395075246 162.44 0.0723296064011594 1924.02 16.647568990248352
6075.18 1444.61 17.044007058963548 163.52 0.07229621562551945 1928.5 16.411004457439283
6076.43 1442.26 17.050240852000666 163.22 0.07242345607027094 1925.26 16.41612417373186
6077.68 1450.29 17.23176268922254 162.61 0.07279643200813456 1931.5 16.594380352621123
6078.93 1445.37 17.257853835549298 163.72 0.07251976500166224 1929.86 16.622893906999778
6080.18 1432.07 16.962148701490385 163.34 0.07176430479009101 1915.43 16.333803341561577
6081.43 1440.82 17.08529508726153 162.32 0.07138562709727186 1921.17 16.460265308412865
6082.68 1427.29 17.0642372623283 161.13 0.0718008244291265 1904.1 16.435572148089864
6083.93 1411.59 16.801386323969627 159.72 0.07063483380256814 1884.26 16.182930251706324
6085.18 1408.2 16.677042068561544 160.41 0.07035126381732047 1882.91 16.061068844630245
6086.43 1400.11 16.622038201766596 159.12 0.0702302486338514 1871.0 16.007124548177906
6087.68 1416.98 17.020802152585663 159.29 0.07062661597069274 1888.37 16.40241803303677
6088.93 1417.03 17.038522568979552 161.85 0.07032739355209026 1896.0 16.42275834547599
6090.18 1410.89 16.70614630947012 160.19 0.07022073623981882 1884.93 16.09131594336913
6091.43 1387.22 16.56835257310725 158.67 0.06944092689676487 1856.77 15.960349968854857
6092.68 1379.44 16.558541362965478 157.19 0.06902102206615691 1844.6 15.954215311460246
6093.93 1394.28 16.60764160453215 155.01 0.06776686932178254 1852.99 16.014296514381936
6095.18 1398.36 16.604486092760403 155.99 0.06828564177168177 1859.98 16.006598796527282
6096.43 1414.59 16.835321527710335 158.63 0.07018780403948845 1884.03 16.22077950545006
6097.68 1431.37 17.26602753311426 160.52 0.07014538379425699 1906.4 16.65185692898918
6098.93 1437.95 17.192102419910814 162.55 0.07149540109837309 1918.99 16.56611149492641
6100.18 1440.3 17.256257763979356 164.45 0.07187424923511261 1926.94 16.626949765562216
6101.43 1459.99 17.683356648077506 164.0 0.07101956225456076 1945.3 17.06153201621693
6102.68 1451.1 17.595768791704646 163.8 0.07132681177017537 1935.84 16.971253981097945
6103.93 1442.47 17.33397555561912 164.02 0.07187911500322058 1927.86 16.704624954088604
6105.18 1439.52 17.365266989526514 163.63 0.07103710986198263 1923.75 16.74328871641304
6106.43 1436.36 17.428824880698393 161.2 0.07030257367073221 1913.38 16.813277972158463
6107.68 1422.86 17.35295044107149 159.82 0.069172303220059 1895.8 16.74729982004138
6108.93 1405.97 16.842137521175207 159.07 0.06906337332218251 1876.69 16.237440655582265
6110.18 1395.3 16.859275615570535 158.64 0.0686982053391477 1864.77 16.25777604434846
6111.43 1383.22 16.885152513679117 158.85 0.06796347841303399 1853.31 16.290085977044203
6112.68 1390.46 17.00813943122273 158.27 0.06842767431380901 1858.82 16.409008543359125
6113.93 1394.69 16.882003882452725 157.32 0.06790432828537961 1860.23 16.287455245466663
6115.18 1395.15 17.006982609810663 158.24 0.06776967555918592 1863.43 16.413612949140933
6116.43 1395.1 17.09335121710368 158.16 0.06800170654946185 1863.13 16.497949967100983
6117.68 1389.09 17.048328153380226 158.59 0.06723116813821996 1858.4 16.459673491904606
6118.93 1378.38 16.76524743304344 156.89 0.0667367732271235 1842.65 16.180921535697408
6120.18 1388.18 16.90416312444156 155.74 0.06637702292584359 1849.05 16.322987085973185
6121.43 1387.36 17.089366981117305 156.41 0.06697873054666723 1850.21 16.502922582665732
6122.68 1389.88 17.011057717213088 157.12 0.067181333582452 1854.83 16.42283939121055
6123.93 1391.26 16.973854449844957 158.86 0.06670028605359665 1861.37 16.389848022550915
6125.18 1402.8 17.25060227756678 159.71 0.06832294869930186 1875.41 16.65238833377633
6126.43 1414.23 17.473369460041457 158.2 0.06761350631713867 1882.38 16.881367167437105
6127.68 1409.42 17.42446674393221 159.56 0.06728086268648188 1881.6 16.83537697284457
6128.93 1380.95 16.948388207110074 158.13 0.06680679118379633 1848.89 16.363449254871142
6130.18 1372.0 16.85752733809171 155.44 0.06581936085477788 1832.0 16.281234010823386
6131.43 1371.07 16.898512098390928 152.54 0.06419770869802921 1822.47 16.336417440100057
6132.68 1370.46 16.7936423020115 151.59 0.06401299415750707 1819.05 16.233164945313504
6133.93 1373.09 16.84679037154613 155.22 0.06552490883685173 1832.42 16.273075172216576
6135.18 1387.85 17.13315259573557 158.58 0.0666534626737554 1857.12 16.54955613901876
6136.43 1413.82 17.74432716908428 158.85 0.06744734987299493 1883.91 17.153779689300944
6137.68 1417.79 17.57241727140001 159.36 0.06802014087108856 1889.39 16.976854616357695
6138.93 1418.99 17.455988918093674 159.85 0.06875794187505195 1892.04 16.85396631281918
6140.18 1425.25 17.739750005630878 159.92 0.06845031494789935 1898.48 17.14042088359754
6141.43 1429.68 17.851126463751545 159.9 0.06755573191541306 1902.86 17.25963002537867
6142.68 1433.6 17.81957075570062 160.25 0.06792556478622112 1907.82 17.224836178687635
6143.93 1433.47 17.70643571958198 160.81 0.06893921710075217 1909.35 17.10282592625805
6145.18 1429.47 17.784352370040583 160.96 0.06865383310520902 1905.78 17.183241307944133
6146.43 1407.98 17.624805662754433 160.05 0.06789987645250686 1881.62 17.03029600459687
6147.68 1378.11 17.015695179559522 158.55 0.06688422750919423 1847.31 16.430078219557593
6148.93 1362.78 16.700510670210143 155.2 0.06486231215456699 1822.06 16.132596956062333
6150.18 1354.14 16.639754627808735 152.87 0.06388877300505942 1806.52 16.080364911895025
6151.43 1350.22 16.749505297021546 152.62 0.06349796132838473 1801.86 16.193537403479873
6152.68 1361.19 16.652261267544812 152.48 0.06376583424020321 1812.41 16.093947964238716
6153.93 1375.86 16.80223796927368 155.31 0.06455216306321164 1835.46 16.237039821632216
6155.18 1372.79 16.91058398342748 157.3 0.06509462113076069 1838.28 16.34063624599068
6156.43 1391.36 17.188025760091243 156.49 0.06531978160776991 1854.46 16.616106589343943
6157.68 1388.37 17.08350772763646 158.1 0.0656803881868403 1856.24 16.508431200716316
6158.93 1407.54 17.169682257178938 158.7 0.06605956300776056 1877.19 16.591285796483586
6160.18 1411.29 17.341133402477986 160.78 0.0667218472095246 1887.08 16.756938192580648
6161.43 1403.21 17.2121918995913 160.73 0.06569480490177236 1878.84 16.636989144514146
6162.68 1395.56 17.029231496825577 159.22 0.06570431932489923 1866.73 16.453945436494624
6163.93 1356.09 16.387680294192748 155.15 0.06398136057752243 1815.22 15.827479911029986
6165.18 1338.62 16.15053699359929 151.4 0.06288933043784284 1786.64 15.599898077981948
6166.43 1335.42 15.975413017761511 147.19 0.06158077361735892 1771.0 15.4362314082347
6167.68 1339.18 15.992702970222826 149.53 0.06210745750589574 1781.69 15.448909884580146
6168.93 1367.9 16.517796292547466 153.59 0.06392017121010639 1822.42 15.958131663966391
6170.18 1378.83 16.83692224088268 156.31 0.06802001709633686 1841.37 16.241360669572607
6171.43 1404.19 17.09540511024054 157.63 0.06852679962807513 1870.66 16.495406312746198
6172.68 1418.65 16.874728414561655 158.94 0.06689991443715197 1889.0 16.288974104822657
6173.93 1426.16 16.97895058016288 160.22 0.06669507533945936 1900.29 16.394989776219607
6175.18 1422.87 17.057580642698117 160.42 0.06687334547651574 1897.6 16.472058962302953
6176.43 1417.92 16.93324061179481 159.35 0.06769275868192633 1889.49 16.340544410765883
6177.68 1400.02 16.404928154786255 157.83 0.06668199985585314 1867.08 15.821081835606359
6178.93 1399.98 16.390358885374166 155.98 0.06537373319585273 1861.56 15.81796733173217
6180.18 1390.95 16.437553885849283 154.97 0.06465098604242853 1849.55 15.871490475726326
6181.43 1377.64 16.153722265844486 156.34 0.06495805091046272 1840.3 15.584970293690716
6182.68 1377.22 15.94574847645436 156.19 0.06519490708696081 1839.43 15.374922667176293
6183.93 1369.14 15.932146469043644 155.4 0.06492657762892703 1828.99 15.363670066903023
6185.18 1359.38 15.863108928783351 156.06 0.06472782378501081 1821.22 15.296372751897584
6186.43 1341.54 15.426529394599164 153.6 0.06422201724762612 1796.07 14.864221898402452
6187.68 1324.26 15.123492569791297 151.11 0.06282848195826754 1771.43 14.573386424050451
6188.93 1280.84 14.536493409888232 149.48 0.06240161936333839 1723.18 13.990124736859418
6190.18 1249.38 14.218385025043005 144.42 0.05986597791631171 1676.76 13.694217619654735
6191.43 1232.93 13.7045391783512 139.37 0.0573681060304033 1645.35 13.202242342374811
6192.68 1240.49 13.76903084824412 138.3 0.05818258447850004 1649.76 13.259602698794822
6193.93 1253.63 13.951138373501522 142.72 0.05970144068941157 1675.97 13.428411603584614
6195.18 1261.06 14.173141589105734 145.51 0.06048836200795275 1691.66 13.64352478715158
6196.43 1274.41 14.123391962557255 146.55 0.06144795113421501 1708.08 13.58537330432248
6197.68 1273.77 13.92789960619416 146.97 0.06142110621675532 1708.7 13.390115993493133
6198.93 1296.56 14.210564024194323 145.49 0.06057160357211498 1727.09 13.680218385658424
6200.18 1303.47 14.25495281829851 146.59 0.06048261764201712 1737.26 13.725386312180035
6201.43 1317.03 14.404215614565008 148.65 0.06257902713532143 1756.93 13.856293615677789
6202.68 1323.56 14.50702503104696 151.21 0.06580430091695583 1771.04 13.930863563790087
6203.93 1328.09 14.552874221179732 151.99 0.06475486755371093 1777.86 13.985901257682189
6205.18 1343.41 14.539311816146588 151.12 0.06308967712077689 1790.62 13.986918728884067
6206.43 1354.82 14.60168397085651 152.61 0.06352570310552069 1806.43 14.04547317916386
6207.68 1352.45 14.425196780745024 153.98 0.06355611314164832 1808.12 13.868719728476844
6208.93 1351.36 14.535785650871672 154.44 0.06385058342142308 1808.38 13.976730310769803
6210.18 1356.49 14.569986288842145 154.66 0.06366144748444252 1814.17 14.012586962670113
6211.43 1366.31 14.55172650617428 155.63 0.06464459439541431 1826.86 13.985719059273643
6212.68 1365.66 14.49323610270535 155.4 0.06566047465547602 1825.52 13.918333932313416
6213.93 1352.42 14.510715661672606 154.03 0.06532344412296376 1808.22 13.93876442311061
6215.18 1339.35 14.230286013253924 152.96 0.06328943942455535 1792.0 13.676143870983694
6216.43 1320.94 13.906075146825797 150.17 0.062389392041145485 1765.34 13.35981353232959
6217.68 1308.66 13.73190027828783 147.83 0.06179343284444606 1746.13 13.190856692406937
6218.93 1283.04 13.57692870043298 147.59 0.060883497684559924 1719.79 13.043852216542735
6220.18 1280.56 13.47010851927437 145.89 0.060509973891237946 1712.29 12.940302490564363
6221.43 1279.57 13.449727098685084 145.38 0.062460461068660655 1709.78 12.902843226454973
6222.68 1288.63 13.58587505155271 147.5 0.06344607738738364 1725.13 13.030361437247466
6223.93 1318.42 13.924420457762805 149.22 0.06256463274042658 1760.01 13.376624491605474
6225.18 1341.8 14.133662884939595 152.21 0.06270728821450092 1792.24 13.584617872958365
6226.43 1338.41 13.989014113811368 152.32 0.06283636701867935 1789.18 13.43883892899689
6227.68 1342.02 14.084382121868735 151.98 0.0622787577040652 1791.76 13.539089186335648
6228.93 1329.27 14.03243954805861 150.63 0.06173585526486661 1775.03 13.491900093097268
6230.18 1341.55 14.046126569570792 150.56 0.06204654003711457 1787.09 13.502866857852089
6231.43 1340.45 14.010952375634238 151.45 0.06207342959464864 1788.64 13.467457227527536
6232.68 1355.68 14.323934207645351 153.04 0.06406801710737513 1808.57 13.762975087550632
6233.93 1361.53 14.620485431740867 154.5 0.06823793776491854 1818.74 14.023015816573388
6235.18 1358.02 14.729932921589015 155.2 0.07342614113016331 1817.28 14.087037052792326
6236.43 1363.4 14.818104395772217 156.26 0.07389344560339096 1825.82 14.171116958078073
